order_item_id,order_id,sku,product_name_en,product_name_cn,product_image,category,quantity,unit_price_usd,item_sales_amount_usd,store_id,store_name,platform,country_code,country_name_cn
DEMO2025092900130-1,DEMO2025092900130,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,temu,FR,法国
DEMO2025092900131-1,DEMO2025092900131,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,tiktok,FR,法国
DEMO2025092900132-1,DEMO2025092900132,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST007,YIHRA,tiktok,PH,菲律宾
DEMO2025092900133-1,DEMO2025092900133,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST006,Xing Fan Go,AliExpress,FR,法国
DEMO2025092900134-1,DEMO2025092900134,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,2,31.99,63.98,ST007,YIHRA,temu,VN,越南
DEMO2025092900135-1,DEMO2025092900135,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST006,Xing Fan Go,tiktok,US,美国
DEMO2025092900136-1,DEMO2025092900136,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900137-1,DEMO2025092900137,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,tiktok,PH,菲律宾
DEMO2025092900138-1,DEMO2025092900138,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,2,34.99,69.98,ST001,YHR C,tiktok,PH,菲律宾
DEMO2025092900139-1,DEMO2025092900139,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,tiktok,GB,英国
DEMO2025092900140-1,DEMO2025092900140,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,PH,菲律宾
DEMO2025092900141-1,DEMO2025092900141,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,mercado,GB,英国
DEMO2025092900142-1,DEMO2025092900142,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST001,YHR C,mercado,US,美国
DEMO2025092900143-1,DEMO2025092900143,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,tiktok,US,美国
DEMO2025092900144-1,DEMO2025092900144,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900145-1,DEMO2025092900145,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST005,Xing Fan Go,tiktok,VN,越南
DEMO2025092900146-1,DEMO2025092900146,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,mercado,US,美国
DEMO2025092900147-1,DEMO2025092900147,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,temu,VN,越南
DEMO2025092900148-1,DEMO2025092900148,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST006,Xing Fan Go,AliExpress,RU,俄罗斯
DEMO2025092900149-1,DEMO2025092900149,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,2,76.99,153.98,ST002,Camplab Outdoor Peak,temu,PH,菲律宾
DEMO2025092900150-1,DEMO2025092900150,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST006,Xing Fan Go,temu,GB,英国
DEMO2025092900151-1,DEMO2025092900151,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,tiktok,TH,泰国
DEMO2025092900152-1,DEMO2025092900152,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900153-1,DEMO2025092900153,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST006,Xing Fan Go,ozon,TH,泰国
DEMO2025092900154-1,DEMO2025092900154,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST002,Camplab Outdoor Peak,AliExpress,TH,泰国
DEMO2025092900155-1,DEMO2025092900155,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST001,YHR C,tiktok,TH,泰国
DEMO2025092900156-1,DEMO2025092900156,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST007,YIHRA,AliExpress,RU,俄罗斯
DEMO2025092900157-1,DEMO2025092900157,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900158-1,DEMO2025092900158,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900159-1,DEMO2025092900159,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900160-1,DEMO2025092900160,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,2,33.99,67.98,ST007,YIHRA,AliExpress,GB,英国
DEMO2025092900161-1,DEMO2025092900161,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900162-1,DEMO2025092900162,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900163-1,DEMO2025092900163,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,tiktok,MY,马来西亚
DEMO2025092900164-1,DEMO2025092900164,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,mercado,US,美国
DEMO2025092900165-1,DEMO2025092900165,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST002,Camplab Outdoor Peak,AliExpress,MY,马来西亚
DEMO2025092900166-1,DEMO2025092900166,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,2,32.99,65.98,ST002,Camplab Outdoor Peak,temu,MY,马来西亚
DEMO2025092900167-1,DEMO2025092900167,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,temu,MY,马来西亚
DEMO2025092900168-1,DEMO2025092900168,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST002,Camplab Outdoor Peak,ozon,US,美国
DEMO2025092900169-1,DEMO2025092900169,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST001,YHR C,temu,FR,法国
DEMO2025092900170-1,DEMO2025092900170,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST007,YIHRA,tiktok,MY,马来西亚
DEMO2025092900171-1,DEMO2025092900171,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST006,Xing Fan Go,AliExpress,TH,泰国
DEMO2025092900172-1,DEMO2025092900172,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,RU,俄罗斯
DEMO2025092900173-1,DEMO2025092900173,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,temu,US,美国
DEMO2025092900174-1,DEMO2025092900174,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,temu,VN,越南
DEMO2025092900175-1,DEMO2025092900175,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,AliExpress,VN,越南
DEMO2025092900176-1,DEMO2025092900176,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,ozon,US,美国
DEMO2025092900177-1,DEMO2025092900177,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,AliExpress,TH,泰国
DEMO2025092900178-1,DEMO2025092900178,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900179-1,DEMO2025092900179,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,tiktok,RU,俄罗斯
DEMO2025092900180-1,DEMO2025092900180,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST002,Camplab Outdoor Peak,AliExpress,FR,法国
DEMO2025092900181-1,DEMO2025092900181,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST001,YHR C,ozon,TH,泰国
DEMO2025092900182-1,DEMO2025092900182,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900183-1,DEMO2025092900183,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST003,Coco Sports and Outdoors,mercado,TH,泰国
DEMO2025092900184-1,DEMO2025092900184,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST001,YHR C,tiktok,GB,英国
DEMO2025092900185-1,DEMO2025092900185,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST007,YIHRA,tiktok,PH,菲律宾
DEMO2025092900186-1,DEMO2025092900186,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST002,Camplab Outdoor Peak,tiktok,RU,俄罗斯
DEMO2025092900187-1,DEMO2025092900187,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST005,Xing Fan Go,AliExpress,FR,法国
DEMO2025092900188-1,DEMO2025092900188,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST004,Outdoor equipment shop,temu,RU,俄罗斯
DEMO2025092900189-1,DEMO2025092900189,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,AliExpress,RU,俄罗斯
DEMO2025092900190-1,DEMO2025092900190,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,2,35.99,71.98,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900191-1,DEMO2025092900191,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST004,Outdoor equipment shop,temu,PH,菲律宾
DEMO2025092900192-1,DEMO2025092900192,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,temu,FR,法国
DEMO2025092900193-1,DEMO2025092900193,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,mercado,GB,英国
DEMO2025092900194-1,DEMO2025092900194,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST006,Xing Fan Go,tiktok,VN,越南
DEMO2025092900195-1,DEMO2025092900195,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,mercado,MY,马来西亚
DEMO2025092900196-1,DEMO2025092900196,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900197-1,DEMO2025092900197,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST001,YHR C,mercado,FR,法国
DEMO2025092900198-1,DEMO2025092900198,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST001,YHR C,ozon,FR,法国
DEMO2025092900199-1,DEMO2025092900199,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST007,YIHRA,tiktok,VN,越南
DEMO2025092900200-1,DEMO2025092900200,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900201-1,DEMO2025092900201,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST001,YHR C,temu,US,美国
DEMO2025092900202-1,DEMO2025092900202,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,ozon,US,美国
DEMO2025092900203-1,DEMO2025092900203,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST005,Xing Fan Go,tiktok,GB,英国
DEMO2025092900204-1,DEMO2025092900204,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,temu,PH,菲律宾
DEMO2025092900205-1,DEMO2025092900205,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,tiktok,TH,泰国
DEMO2025092900206-1,DEMO2025092900206,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,2,76.99,153.98,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900207-1,DEMO2025092900207,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST007,YIHRA,ozon,PH,菲律宾
DEMO2025092900208-1,DEMO2025092900208,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900209-1,DEMO2025092900209,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST006,Xing Fan Go,temu,PH,菲律宾
DEMO2025092900210-1,DEMO2025092900210,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST003,Coco Sports and Outdoors,tiktok,MY,马来西亚
DEMO2025092900211-1,DEMO2025092900211,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST001,YHR C,ozon,FR,法国
DEMO2025092900212-1,DEMO2025092900212,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,2,39.99,79.98,ST005,Xing Fan Go,ozon,FR,法国
DEMO2025092900213-1,DEMO2025092900213,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST006,Xing Fan Go,ozon,TH,泰国
DEMO2025092900214-1,DEMO2025092900214,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,AliExpress,US,美国
DEMO2025092900215-1,DEMO2025092900215,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900216-1,DEMO2025092900216,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST003,Coco Sports and Outdoors,tiktok,FR,法国
DEMO2025092900217-1,DEMO2025092900217,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900218-1,DEMO2025092900218,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST006,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900219-1,DEMO2025092900219,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900220-1,DEMO2025092900220,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST002,Camplab Outdoor Peak,tiktok,VN,越南
DEMO2025092900221-1,DEMO2025092900221,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,tiktok,TH,泰国
DEMO2025092900222-1,DEMO2025092900222,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,temu,PH,菲律宾
DEMO2025092900223-1,DEMO2025092900223,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900224-1,DEMO2025092900224,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900225-1,DEMO2025092900225,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST001,YHR C,temu,US,美国
DEMO2025092900226-1,DEMO2025092900226,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,AliExpress,PH,菲律宾
DEMO2025092900227-1,DEMO2025092900227,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900228-1,DEMO2025092900228,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,mercado,GB,英国
DEMO2025092900229-1,DEMO2025092900229,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST003,Coco Sports and Outdoors,ozon,US,美国
DEMO2025092900230-1,DEMO2025092900230,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900231-1,DEMO2025092900231,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,AliExpress,GB,英国
DEMO2025092900232-1,DEMO2025092900232,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,US,美国
